t: 3.5899999999999674	x_0: 282.50891669454194	x_1: 3625.968128309993	
t: 3.5999999999999672	x_0: 318.7685979776419	x_1: 3598.282254473928	
t: 3.609999999999967	x_0: 354.7514205223812	x_1: 3567.042931872119	
t: 3.619999999999967	x_0: 390.42184984110236	x_1: 3532.2772926609255	
t: 3.6299999999999666	x_0: 425.74462276771163	x_1: 3494.0159513764975	
t: 3.6399999999999664	x_0: 460.6847822814766	x_1: 3452.292978345262	
t: 3.649999999999966	x_0: 495.20771206492924	x_1: 3407.145869681677	
t: 3.659999999999966	x_0: 529.2791707617461	x_1: 3358.615513899314	
t: 3.6699999999999657	x_0: 562.8653259007392	x_1: 3306.746155164663	
t: 3.6799999999999655	x_0: 595.9327874523858	x_1: 3251.5853532263905	
t: 3.6899999999999653	x_0: 628.4486409846497	x_1: 3193.1839400560566	
t: 3.699999999999965	x_0: 660.3804803852103	x_1: 3131.595973239561	
t: 3.709999999999965	x_0: 691.6964401176059	x_1: 3066.87868616181	
t: 3.7199999999999647	x_0: 722.365226979224	x_1: 2999.092435030285	
t: 3.7299999999999645	x_0: 752.3561513295268	x_1: 2928.300642786321	
t: 3.7399999999999642	x_0: 781.6391577573901	x_1: 2854.5697399560277	
t: 3.749999999999964	x_0: 810.1848551569503	x_1: 2777.9691024958033	
t: 3.759999999999964	x_0: 837.9645461819084	x_1: 2698.570986690422	
t: 3.7699999999999636	x_0: 864.9502560488127	x_1: 2616.4504611645953	
t: 3.7799999999999634	x_0: 891.1147606604586	x_1: 2531.6853360718114	
t: 3.789999999999963	x_0: 916.4316140211768	x_1: 2444.3560895270866	
t: 3.799999999999963	x_0: 940.8751749164476	x_1: 2354.5457913530113	
t: 3.8099999999999627	x_0: 964.4206328299776	x_1: 2262.3400242111993	
t: 3.8199999999999625	x_0: 987.0440330720896	x_1: 2167.8268021938616	
t: 3.8299999999999623	x_0: 1008.7223010940282	x_1: 2071.0964869527966	
t: 3.839999999999962	x_0: 1029.433265963556	x_1: 1972.2417014455818	
t: 3.849999999999962	x_0: 1049.155682978012	x_1: 1871.3572413811532	
t: 3.8599999999999617	x_0: 1067.8692553918236	x_1: 1768.5399844493081	
t: 3.8699999999999615	x_0: 1085.5546552363166	x_1: 1663.8887974209094	
t: 3.8799999999999613	x_0: 1102.1935432105258	x_1: 1557.5044412077505	
t: 3.889999999999961	x_0: 1117.7685876226033	x_1: 1449.489473973119	
t: 3.899999999999961	x_0: 1132.2634823623343	x_1: 1339.9481523861039	
t: 3.9099999999999606	x_0: 1145.6629638861955	x_1: 1228.986331114595	
t: 3.9199999999999604	x_0: 1157.9528271973413	x_1: 1116.7113606537478	
t: 3.92999999999996	x_0: 1169.1199408038788	x_1: 1003.2319835884083	
t: 3.93999999999996	x_0: 1179.1522606397627	x_1: 888.6582293896281	
t: 3.9499999999999598	x_0: 1188.038842933659	x_1: 773.1013078469314	
t: 3.9599999999999596	x_0: 1195.7698560121282	x_1: 656.6735012394328	
t: 3.9699999999999593	x_0: 1202.3365910245225	x_1: 539.4880553502442	
t: 3.979999999999959	x_0: 1207.7314715780249	x_1: 421.65906942984094	
t: 3.989999999999959	x_0: 1211.9480622723233	x_1: 303.3013852151945	
t: 3.9999999999999587	x_0: 1214.9810761244753	x_1: 184.5304751125068	
t: 4.009999999999959	x_0: 1216.8263808756003	x_1: 65.4623296523082	
t: 4.019999999999959	x_0: 1217.4810041721234	x_1: -53.78665567350065	
t: 4.0299999999999585	x_0: 1216.9431376153884	x_1: -173.09979408236876	
t: 4.039999999999958	x_0: 1215.2121396745647	x_1: -292.3602215686768	
t: 4.049999999999958	x_0: 1212.288537458878	x_1: -411.45101125678417	
t: 4.059999999999958	x_0: 1208.1740273463101	x_1: -530.2552879277542	
t: 4.069999999999958	x_0: 1202.8714744670326	x_1: -648.6563426076926	
t: 4.079999999999957	x_0: 1196.3849110409558	x_1: -766.5377471054618	
t: 4.089999999999957	x_0: 1188.7195335699012	x_1: -883.7834683874755	
t: 4.099999999999957	x_0: 1179.8816988860265	x_1: -1000.2779826773259	
t: 4.109999999999957	x_0: 1169.8789190592531	x_1: -1115.9063891681565	
t: 4.119999999999957	x_0: 1158.7198551675715	x_1: -1230.5545232359632	
t: 4.129999999999956	x_0: 1146.4143099352118	x_1: -1344.1090690423853	
t: 4.139999999999956	x_0: 1132.973219244788	x_1: -1456.457671416036	
t: 4.149999999999956	x_0: 1118.4086425306275	x_1: -1567.4890469020252	
t: 4.159999999999956	x_0: 1102.7337520616072	x_1: -1677.0930938700267	
t: 4.1699999999999555	x_0: 1085.962821122907	x_1: -1785.1610015720642	
t: 4.179999999999955	x_0: 1068.1112111071864	x_1: -1891.585358042109	
t: 4.189999999999955	x_0: 1049.1953575267653	x_1: -1996.2602567306133	
t: 4.199999999999955	x_0: 1029.2327549594593	x_1: -2099.0814017682364	
t: 4.209999999999955	x_0: 1008.2419409417769	x_1: -2199.9462117542635	
t: 4.2199999999999545	x_0: 986.2424788242342	x_1: -2298.7539219665578	
t: 4.229999999999954	x_0: 963.2549396045687	x_1: -2395.405684891333	
t: 4.239999999999954	x_0: 939.3008827556554	x_1: -2489.8046689725807	
t: 4.249999999999954	x_0: 914.4028360659296	x_1: -2581.8561554826347	
t: 4.259999999999954	x_0: 888.5842745111032	x_1: -2671.467633417096	
t: 4.269999999999953	x_0: 861.8695981769323	x_1: -2758.548892319184	
t: 4.279999999999953	x_0: 834.2841092537404	x_1: -2843.0121129405234	
t: 4.289999999999953	x_0: 805.8539881243352	x_1: -2924.77195564739	
t: 4.299999999999953	x_0: 776.6062685678612	x_1: -3003.7456464835745	
t: 4.3099999999999525	x_0: 746.5688121030255	x_1: -3079.853060803225	
t: 4.319999999999952	x_0: 715.7702814949932	x_1: -3153.016804389322	
t: 4.329999999999952	x_0: 684.2401134511	x_1: -3223.162291975831	
t: 4.339999999999952	x_0: 652.0084905313417	x_1: -3290.217823094039	
t: 4.349999999999952	x_0: 619.1063123004013	x_1: -3354.1146551661104	
t: 4.3599999999999515	x_0: 585.5651657487402	x_1: -3414.78707377155	
t: 4.369999999999951	x_0: 551.4172950110247	x_1: -3472.1724600149264	
t: 4.379999999999951	x_0: 516.6955704108755	x_1: -3526.2113549260066	
t: 4.389999999999951	x_0: 481.4334568616154	x_1: -3576.8475208262726	
t: 4.399999999999951	x_0: 445.6649816533527	x_1: -3624.0279995987107	
t: 4.40999999999995	x_0: 409.4247016573656	x_1: -3667.7031678007393	
t: 4.41999999999995	x_0: 372.7476699793582	x_1: -3707.8267885631612	
t: 4.42999999999995	x_0: 335.6694020937266	x_1: -3744.3560602211383	
t: 4.43999999999995	x_0: 298.2258414915152	x_1: -3777.2516616263233	
t: 4.4499999999999496	x_0: 260.45332487525195	x_1: -3806.477794092492	
t: 4.459999999999949	x_0: 222.38854693432702	x_1: -3832.0022199302666	
t: 4.469999999999949	x_0: 184.06852473502437	x_1: -3853.7962975298306	
t: 4.479999999999949	x_0: 145.53056175972606	x_1: -3871.835012953863	
t: 4.489999999999949	x_0: 106.81221163018742	x_1: -3886.097008006316	
t: 4.4999999999999485	x_0: 67.95124155012425	x_1: -3896.5646047460746	
t: 4.509999999999948	x_0: 28.985595502663507	x_1: -3903.223826417987	
t: 4.519999999999948	x_0: -10.04664276151636	x_1: -3906.0644147772477	
t: 4.529999999999948	x_0: -49.10728690928884	x_1: -3905.079843786619	
t: 4.539999999999948	x_0: -88.15808534715504	x_1: -3900.267329669509	
t: 4.549999999999947	x_0: -127.16075864385013	x_1: -3891.6278373054874	
t: 4.559999999999947	x_0: -166.077037016905	x_1: -3879.1660829583902	
t: 4.569999999999947	x_0: -204.86869784648889	x_1: -3862.8905333307334	
t: 4.579999999999947	x_0: -243.49760317979622	x_1: -3842.8134009417777	
t: 4.589999999999947	x_0: -281.925737189214	x_1: -3818.950635830158	
t: 4.599999999999946	x_0: -320.11524354751555	x_1: -3791.3219135856148	
t: 4.609999999999946	x_0: -358.0284626833717	x_1: -3759.950619717958	
t: 4.619999999999946	x_0: -395.6279688805513	x_1: -3724.8638303749876	
t: 4.629999999999946	x_0: -432.8766071843012	x_1: -3686.0922894246937	
t: 4.6399999999999455	x_0: -469.7375300785481	x_1: -3643.6703819206323	
t: 4.649999999999945	x_0: -506.17423389775445	x_1: -3597.6361039729345	
t: 4.659999999999945	x_0: -542.1505949374838	x_1: -3548.0310290509547	
t: 4.669999999999945	x_0: -577.6309052279934	x_1: -3494.9002707470813	
t: 4.679999999999945	x_0: -612.5799079354642	x_1: -3438.292442034738	
t: 4.689999999999944	x_0: -646.9628323558117	x_1: -3378.2596110570626	
t: 4.699999999999944	x_0: -680.7454284663822	x_1: -3314.857253486193	
t: 4.709999999999944	x_0: -713.8940010012442	x_1: -3248.1442014964873	
t: 4.719999999999944	x_0: -746.375443016209	x_1: -3178.1825893983655	
t: 4.729999999999944	x_0: -778.1572689101927	x_1: -3105.037795982777	
t: 4.739999999999943	x_0: -809.2076468700204	x_1: -3028.778383629578	
t: 4.749999999999943	x_0: -839.4954307063163	x_1: -2949.476034236316	
t: 4.759999999999943	x_0: -868.9901910486794	x_1: -2867.205482027097	
t: 4.769999999999943	x_0: -897.6622458689504	x_1: -2782.0444433043263	
t: 4.7799999999999425	x_0: -925.4826903019937	x_1: -2694.073543209169	
t: 4.789999999999942	x_0: -952.4234257340854	x_1: -2603.3762395595736	
t: 4.799999999999942	x_0: -978.4571881296812	x_1: -2510.0387438376333	
t: 4.809999999999942	x_0: -1003.5575755680575	x_1: -2414.1499394009247	
t: 4.819999999999942	x_0: -1027.6990749620668	x_1: -2315.801296995255	
t: 4.8299999999999415	x_0: -1050.8570879320193	x_1: -2215.0867876489724	
t: 4.839999999999941	x_0: -1073.007955808509	x_1: -2112.1027930316345	
t: 4.849999999999941	x_0: -1094.1289837388254	x_1: -2006.9480133624006	
t: 4.859999999999941	x_0: -1114.1984638724493	x_1: -1899.7233729559957	
t: 4.869999999999941	x_0: -1133.1956976020092	x_1: -1790.5319234964957	
t: 4.87999999999994	x_0: -1151.1010168369742	x_1: -1679.4787451314987	
t: 4.88999999999994	x_0: -1167.8958042882891	x_1: -1566.6708454814752	
t: 4.89999999999994	x_0: -1183.562512743104	x_1: -1452.2170566612228	
t: 4.90999999999994	x_0: -1198.0846833097162	x_1: -1336.2279304123986	
t: 4.9199999999999395	x_0: -1211.4469626138402	x_1: -1218.8156314480464	
t: 4.929999999999939	x_0: -1223.6351189283207	x_1: -1100.09382911189	
t: 4.939999999999939	x_0: -1234.6360572194396	x_1: -980.1775874569146	
t: 4.949999999999939	x_0: -1244.4378330940087	x_1: -859.1832538494095	
t: 4.959999999999939	x_0: -1253.0296656325029	x_1: -737.2283462061966	
t: 4.9699999999999385	x_0: -1260.4019490945648	x_1: -614.4314389742113	
t: 4.979999999999938	x_0: -1266.5462634843068	x_1: -490.912047962944	
t: 4.989999999999938	x_0: -1271.4553839639361	x_1: -366.7905141414819	
t: 4.999999999999938	x_0: -1275.123289105351	x_1: -242.18788651301614	
t: 5.009999999999938	x_0: -1277.545167970481	x_1: -117.22580418069172	
t: 5.019999999999937	x_0: -1278.7174260122881	x_1: 7.973622280415441	
t: 5.029999999999937	x_0: -1278.637689789484	x_1: 133.28793002961967	
t: 5.039999999999937	x_0: -1277.304810489188	x_1: 258.59442362898915	
t: 5.049999999999937	x_0: -1274.7188662528981	x_1: 383.77029505692957	
t: 5.0599999999999365	x_0: -1270.8811633023288	x_1: 508.6927439497136	
t: 5.069999999999936	x_0: -1265.7942358628316	x_1: 633.2390979533418	
t: 5.079999999999936	x_0: -1259.4618448832982	x_1: 757.2869330678993	
t: 5.089999999999936	x_0: -1251.8889755526193	x_1: 880.7141938664626	
t: 5.099999999999936	x_0: -1243.0818336139546	x_1: 1003.3993134706193	
t: 5.1099999999999355	x_0: -1233.0478404792484	x_1: 1125.2213331647868	
t: 5.119999999999935	x_0: -1221.7956271476005	x_1: 1246.0600215317531	
t: 5.129999999999935	x_0: -1209.335026932283	x_1: 1365.795992992218	
t: 5.139999999999935	x_0: -1195.677067002361	x_1: 1484.3108256315818	
t: 5.149999999999935	x_0: -1180.833958746045	x_1: 1601.4871781978131	
t: 5.159999999999934	x_0: -1164.8190869640669	x_1: 1717.2089061549254	
t: 5.169999999999934	x_0: -1147.6469979025176	x_1: 1831.361176677404	
t: 5.179999999999934	x_0: -1129.3333861357435	x_1: 1943.830582471851	
t: 5.189999999999934	x_0: -1109.895080311025	x_1: 2054.5052543131537	
t: 5.199999999999934	x_0: -1089.3500277678934	x_1: 2163.2749721836344	
t: 5.209999999999933	x_0: -1067.7172780460571	x_1: 2270.031274904888	
t: 5.219999999999933	x_0: -1045.0169652970083	x_1: 2374.6675681534016	
t: 5.229999999999933	x_0: -1021.2702896154742	x_1: 2477.0792307525085	
t: 5.239999999999933	x_0: -996.4994973079491	x_1: 2577.163719134825	
t: 5.2499999999999325	x_0: -970.7278601166008	x_1: 2674.820669871004	
t: 5.259999999999932	x_0: -943.9796534178907	x_1: 2769.952000162431	
t: 5.269999999999932	x_0: -916.2801334162664	x_1: 2862.462006197384	
t: 5.279999999999932	x_0: -887.6555133542926	x_1: 2952.2574592721785	
t: 5.289999999999932	x_0: -858.1329387615708	x_1: 3039.2476995808993	
t: 5.299999999999931	x_0: -827.7404617657618	x_1: 3123.3447275795334	
t: 5.309999999999931	x_0: -796.5070144899664	x_1: 3204.463292832578	
t: 5.319999999999931	x_0: -764.4623815616407	x_1: 3282.520980252595	
t: 5.329999999999931	x_0: -731.6371717591147	x_1: 3357.438293645636	
t: 5.339999999999931	x_0: -698.0627888226584	x_1: 3429.138736478029	
t: 5.34999999999993	x_0: -663.771401457878	x_1: 3497.5488897826494	
t: 5.35999999999993	x_0: -628.7959125600515	x_1: 3562.5984871255214	
t: 5.36999999999993	x_0: -593.1699276887963	x_1: 3624.2204865564063	
t: 5.37999999999993	x_0: -556.9277228232322	x_1: 3682.3511394699085	
t: 5.3899999999999295	x_0: -520.1042114285332	x_1: 3736.9300563065854	
t: 5.399999999999929	x_0: -482.7349108654673	x_1: 3787.9002690265816	
t: 5.409999999999929	x_0: -444.85590817520153	x_1: 3835.208290291397	
t: 5.419999999999929	x_0: -406.50382527228754	x_1: 3878.8041692925667	
t: 5.429999999999929	x_0: -367.71578357936187	x_1: 3918.6415441692507	
t: 5.4399999999999284	x_0: -328.52936813766934	x_1: 3954.677690960028	
t: 5.449999999999928	x_0: -288.98259122806905	x_1: 3986.8735690375197	
t: 5.459999999999928	x_0: -249.11385553769387	x_1: 4015.1938629778706	
t: 5.469999999999928	x_0: -208.96191690791517	x_1: 4039.6070208205647	
t: 5.479999999999928	x_0: -168.5658466997095	x_1: 4060.0852886775406	
t: 5.489999999999927	x_0: -127.9649938129341	x_1: 4076.6047416541123	
t: 5.499999999999927	x_0: -87.19894639639297	x_1: 4089.14531104778	
t: 5.509999999999927	x_0: -46.307493285915164	x_1: 4097.690807794626	
t: 5.519999999999927	x_0: -5.330585207968902	x_1: 4102.228942136646	
t: 5.5299999999999265	x_0: 35.69170421339756	x_1: 4102.751339487027	
t: 5.539999999999926	x_0: 76.71921760826783	x_1: 4099.253552474113	
t: 5.549999999999926	x_0: 117.71175313300895	x_1: 4091.735069148503	
t: 5.559999999999926	x_0: 158.629103824494	x_1: 4080.199317341468	
t: 5.569999999999926	x_0: 199.43109699790867	x_1: 4064.6536651666675	
t: 5.5799999999999255	x_0: 240.07763364957535	x_1: 4045.1094176608726	
t: 5.589999999999925	x_0: 280.5287278261841	x_1: 4021.5818095632144	
t: 5.599999999999925	x_0: 320.7445459218162	x_1: 3994.0899942362485	
t: 5.609999999999925	x_0: 360.6854458641787	x_1: 3962.6570287359104	
t: 5.619999999999925	x_0: 400.3120161515378	x_1: 3927.309855041221	
t: 5.629999999999924	x_0: 439.58511470195003	x_1: 3888.07927745837	
t: 5.639999999999924	x_0: 478.46590747653374	x_1: 3844.999936217579	
t: 5.649999999999924	x_0: 516.9159068387096	x_1: 3798.1102772848785	
t: 5.659999999999924	x_0: 554.8970096115584	x_1: 3747.452518414685	
t: 5.6699999999999235	x_0: 592.3715347957052	x_1: 3693.072611472752	
t: 5.679999999999923	x_0: 629.3022609104328	x_1: 3635.020201062773	
t: 5.689999999999923	x_0: 665.6524629210605	x_1: 3573.348579493551	
t: 5.699999999999923	x_0: 701.385948715996	x_1: 3508.114638127287	
t: 5.709999999999923	x_0: 736.467095097269	x_1: 3439.3788151531194	
t: 5.7199999999999225	x_0: 770.8608832488002	x_1: 3367.205039833587	
t: 5.729999999999922	x_0: 804.532933647136	x_1: 3291.6606732752043	
t: 5.739999999999922	x_0: 837.449540379888	x_1: 3212.816445777785	
t: 5.749999999999922	x_0: 869.5777048376659	x_1: 3130.746390820556	
t: 5.759999999999922	x_0: 900.8851687458715	x_1: 3045.5277757464646	
t: 5.769999999999921	x_0: 931.3404465033361	x_1: 2957.241029209369	
t: 5.779999999999921	x_0: 960.9128567954298	x_1: 2865.969665452042	
t: 5.789999999999921	x_0: 989.5725534499502	x_1: 2771.80020548609	
t: 5.799999999999921	x_0: 1017.2905555048111	x_1: 2674.8220952479946	
t: 5.809999999999921	x_0: 1044.038776457291	x_1: 2575.1276208085233	
t: 5.81999999999992	x_0: 1069.7900526653764	x_1: 2472.8118207157086	
t: 5.82999999999992	x_0: 1094.5181708725336	x_1: 2367.972395554502	
t: 5.83999999999992	x_0: 1118.1978948280787	x_1: 2260.7096148089936	
t: 5.84999999999992	x_0: 1140.8049909761687	x_1: 2151.126221115842	
t: 5.8599999999999195	x_0: 1162.3162531873272	x_1: 2039.3273320001774	
t: 5.869999999999919	x_0: 1182.709526507329	x_1: 1925.4203391878193	
t: 5.879999999999919	x_0: 1201.9637298992072	x_1: 1809.514805590101	
t: 5.889999999999919	x_0: 1220.0588779551083	x_1: 1691.7223600599789	
t: 5.899999999999919	x_0: 1236.976101555708	x_1: 1572.1565900203782	
t: 5.909999999999918	x_0: 1252.6976674559119	x_1: 1450.9329320679187	
t: 5.919999999999918	x_0: 1267.206996776591	x_1: 1328.1685606572394	
t: 5.929999999999918	x_0: 1280.4886823831635	x_1: 1203.9822749731334	
t: 5.939999999999918	x_0: 1292.5285051328947	x_1: 1078.4943840995834	
t: 5.949999999999918	x_0: 1303.3134489738904	x_1: 951.8265905965596	
t: 5.959999999999917	x_0: 1312.831714879856	x_1: 824.1018725971184	
t: 5.969999999999917	x_0: 1321.0727336058271	x_1: 695.4443645388924	
t: 5.979999999999917	x_0: 1328.027177251216	x_1: 565.9792366455213	
t: 5.989999999999917	x_0: 1333.6869696176711	x_1: 435.8325732749021	
t: 5.9999999999999165	x_0: 1338.0452953504202	x_1: 305.1312502523703	
t: 6.009999999999916	x_0: 1341.0966078529439	x_1: 174.0028113080291	
t: 6.019999999999916	x_0: 1342.8366359660242	x_1: 42.57534373844058	
t: 6.029999999999916	x_0: 1343.2623894034086	x_1: -89.02264658622983	
t: 6.039999999999916	x_0: 1342.3721629375464	x_1: -220.66236074776387	
t: 6.0499999999999154	x_0: 1340.1655393300687	x_1: -352.2148327156434	
t: 6.059999999999915	x_0: 1336.6433910029123	x_1: -483.5510555699901	
t: 6.069999999999915	x_0: 1331.8078804472123	x_1: -614.5421078882755	
t: 6.079999999999915	x_0: 1325.6624593683296	x_1: -745.0592801721023	
t: 6.089999999999915	x_0: 1318.2118665666085	x_1: -874.9742011901985	
t: 6.099999999999914	x_0: 1309.4621245547064	x_1: -1004.1589641137261	
t: 6.109999999999914	x_0: 1299.420534913569	x_1: -1132.4862523200875	
t: 6.119999999999914	x_0: 1288.0956723903682	x_1: -1259.8294647416174	
t: 6.129999999999914	x_0: 1275.497377742952	x_1: -1386.0628406358735	
t: 6.1399999999999135	x_0: 1261.6367493365933	x_1: -1511.0615836546829	
t: 6.149999999999913	x_0: 1246.5261335000464	x_1: -1634.701985089669	
t: 6.159999999999913	x_0: 1230.1791136491497	x_1: -1756.8615461726736	
t: 6.169999999999913	x_0: 1212.610498187423	x_1: -1877.4190993102902	
t: 6.179999999999913	x_0: 1193.8363071943202	x_1: -1996.2549281326576	
t: 6.1899999999999125	x_0: 1173.8737579129936	x_1: -2113.250886237701	
t: 6.199999999999912	x_0: 1152.7412490506165	x_1: -2228.290514513174	
t: 6.209999999999912	x_0: 1130.4583439054848	x_1: -2341.2591569201345	
t: 6.219999999999912	x_0: 1107.0457523362834	x_1: -2452.044074622872	
t: 6.229999999999912	x_0: 1082.5253115900546	x_1: -2560.534558351828	
t: 6.239999999999911	x_0: 1056.9199660065362	x_1: -2666.622038887653	
t: 6.249999999999911	x_0: 1030.2537456176597	x_1: -2770.2001955562937	
t: 6.259999999999911	x_0: 1002.5517436620967	x_1: -2871.1650626268242	
t: 6.269999999999911	x_0: 973.8400930358284	x_1: -2969.4151335057095	
t: 6.2799999999999105	x_0: 944.1459417007713	x_1: -3064.851462623221	
t: 6.28999999999991	x_0: 913.4974270745391	x_1: -3157.3777649098965	
t: 6.29999999999991	x_0: 881.9236494254402	x_1: -3246.9005127632013	
t: 6.30999999999991	x_0: 849.4546442978082	x_1: -3333.3290304068946	
t: 6.31999999999991	x_0: 816.1213539937393	x_1: -3416.5755855480797	
t: 6.3299999999999095	x_0: 781.9555981382584	x_1: -3496.555478239466	
t: 6.339999999999909	x_0: 746.9900433558638	x_1: -3573.1871268570153	
t: 6.349999999999909	x_0: 711.2581720872937	x_1: -3646.3921511058898	
t: 6.359999999999909	x_0: 674.7942505762348	x_1: -3716.0954519704446	
t: 6.369999999999909	x_0: 637.6332960565304	x_1: -3782.225288526916	
t: 6.379999999999908	x_0: 599.8110431712613	x_1: -3844.7133515404557	
t: 6.389999999999908	x_0: 561.3639096558568	x_1: -3903.4948337712394	
t: 6.399999999999908	x_0: 522.3289613181444	x_1: -3958.508496917513	
t: 6.409999999999908	x_0: 482.74387634896925	x_1: -4009.6967351266912	
t: 6.419999999999908	x_0: 442.6469089977023	x_1: -4057.0056350088903	
t: 6.429999999999907	x_0: 402.0768526476134	x_1: -4100.385032090665	
t: 6.439999999999907	x_0: 361.0730023267067	x_1: -4139.788563650131	
t: 6.449999999999907	x_0: 319.6751166902054	x_1: -4175.173717878149	
t: 6.459999999999907	x_0: 277.92337951142395	x_1: -4206.501879313789	
t: 6.4699999999999065	x_0: 235.85836071828606	x_1: -4233.738370505908	
t: 6.479999999999906	x_0: 193.52097701322697	x_1: -4256.8524898563	
t: 6.489999999999906	x_0: 150.95245211466397	x_1: -4275.817545603596	
t: 6.499999999999906	x_0: 108.19427665862801	x_1: -4290.6108859108335	
t: 6.509999999999906	x_0: 65.28816779951967	x_1: -4301.2139250233795	
t: 6.519999999999905	x_0: 22.276028549285876	x_1: -4307.612165467733	
t: 6.529999999999905	x_0: -20.800093105391454	x_1: -4309.795216265563	
t: 6.539999999999905	x_0: -63.898045268047085	x_1: -4307.756807141234	
t: 6.549999999999905	x_0: -106.97561333945943	x_1: -4301.494798704965	
t: 6.559999999999905	x_0: -149.99056132650907	x_1: -4291.0111885976985	
t: 6.569999999999904	x_0: -192.90067321248605	x_1: -4276.312113587701	
t: 6.579999999999904	x_0: -235.66379434836307	x_1: -4257.407847612877	
t: 6.589999999999904	x_0: -278.23787282449183	x_1: -4234.3127957667375	
t: 6.599999999999904	x_0: -320.5810007821592	x_1: -4207.045484229938	
t: 6.6099999999999035	x_0: -362.6514556244586	x_1: -4175.628546153286	
t: 6.619999999999903	x_0: -404.40774108599146	x_1: -4140.08870350209	
t: 6.629999999999903	x_0: -445.80862812101236	x_1: -4100.4567448756625	
t: 6.639999999999903	x_0: -486.813195569769	x_1: -4056.7674993198034	
t: 6.649999999999903	x_0: -527.3808705629671	x_1: -4009.059806153966	
t: 6.659999999999902	x_0: -567.4714686245068	x_1: -3957.376480838795	
t: 6.669999999999902	x_0: -607.0452334328947	x_1: -3901.764276913593	
t: 6.679999999999902	x_0: -646.0628762020307	x_1: -3842.2738440371695	
t: 6.689999999999902	x_0: -684.4856146424024	x_1: -3778.9596821693704	
t: 6.699999999999902	x_0: -722.2752114640962	x_1: -3711.880091934415	
t: 6.709999999999901	x_0: -759.3940123834403	x_1: -3641.0971212109334	
t: 6.719999999999901	x_0: -795.8049835955496	x_1: -3566.676507997356	
t: 6.729999999999901	x_0: -831.4717486755231	x_1: -3488.687619604992	
t: 6.739999999999901	x_0: -866.358624871573	x_1: -3407.203388234791	
t: 6.7499999999999005	x_0: -900.430658753921	x_1: -3322.3002429973767	
t: 6.7599999999999	x_0: -933.6536611838948	x_1: -3234.0580384394925	
t: 6.7699999999999	x_0: -965.9942415682897	x_1: -3142.559979643471	
t: 6.7799999999999	x_0: -997.4198413647243	x_1: -3047.892543969778	
t: 6.7899999999999	x_0: -1027.8987668044222	x_1: -2950.145399516035	
t: 6.7999999999998995	x_0: -1057.4002207995825	x_1: -2849.411320369202	
t: 6.809999999999899	x_0: -1085.8943340032745	x_1: -2745.7860987308427	
t: 6.819999999999899	x_0: -1113.3521949905828	x_1: -2639.3684539985215	
t: 6.829999999999899	x_0: -1139.7458795305681	x_1: -2530.2599388894446	
t: 6.839999999999899	x_0: -1165.0484789194625	x_1: -2418.564842695449	
t: 6.849999999999898	x_0: -1189.234127346417	x_1: -2304.390091761342	
t: 6.859999999999898	x_0: -1212.2780282640304	x_1: -2187.845147281393	
t: 6.869999999999898	x_0: -1234.1564797368442	x_1: -2069.041900511518	
t: 6.879999999999898	x_0: -1254.8468987419594	x_1: -1948.0945654973075	
t: 6.8899999999998975	x_0: -1274.3278443969325	x_1: -1825.1195694205956	
t: 6.899999999999897	x_0: -1292.5790400911385	x_1: -1700.2354406696961	
t: 6.909999999999897	x_0: -1309.5813944978354	x_1: -1573.5626947407645	
t: 6.919999999999897	x_0: -1325.317021445243	x_1: -1445.2237180799766	
t: 6.929999999999897	x_0: -1339.7692586260428	x_1: -1315.3426499783427	
t: 6.9399999999998965	x_0: -1352.922685125826	x_1: -1184.0452626329904	
t: 6.949999999999896	x_0: -1364.763137752156	x_1: -1051.4588394906596	
t: 6.959999999999896	x_0: -1375.2777261470626	x_1: -917.7120519909483	
t: 6.969999999999896	x_0: -1384.4548466669721	x_1: -782.9348348285362	
t: 6.979999999999896	x_0: -1392.2841950152574	x_1: -647.2582598551729	
t: 6.989999999999895	x_0: -1398.7567776138092	x_1: -510.8144087436777	
t: 6.999999999999895	x_0: -1403.864921701246	x_1: -373.7362445375244	
t: 7.009999999999895	x_0: -1407.6022841466213	x_1: -236.15748221080227	
t: 7.019999999999895	x_0: -1409.9638589687293	x_1: -98.21245836443336	
t: 7.0299999999998946	x_0: -1410.9459835523735	x_1: 39.96399981450213	
t: 7.039999999999894	x_0: -1410.5463435542285	x_1: 178.23670620263474	
t: 7.049999999999894	x_0: -1408.7639764922021	x_1: 316.47024787094915	
t: 7.059999999999894	x_0: -1405.5992740134927	x_1: 454.529117567185	
t: 7.069999999999894	x_0: -1401.053982837821	x_1: 592.2778464205073	
t: 7.0799999999998935	x_0: -1395.131204373616	x_1: 729.5811367386138	
t: 7.089999999999893	x_0: -1387.8353930062297	x_1: 866.3039947672282	
t: 7.099999999999893	x_0: -1379.1723530585573	x_1: 1002.3118632818388	
t: 7.109999999999893	x_0: -1369.149234425739	x_1: 1137.4707538815774	
t: 7.119999999999893	x_0: -1357.7745268869232	x_1: 1271.6473788552998	
t: 7.129999999999892	x_0: -1345.0580530983702	x_1: 1404.7092824902184	
t: 7.139999999999892	x_0: -1331.010960273468	x_1: 1536.5249716938586	
t: 7.149999999999892	x_0: -1315.6457105565296	x_1: 1666.9640458006584	
t: 7.159999999999892	x_0: -1298.976070098523	x_1: 1795.8973254351984	
t: 7.169999999999892	x_0: -1281.017096844171	x_1: 1923.1969803048537	
